title,description,image,url,keywords,category
This Green and Pleasant Land: The Story of British Landscape Painting,Documentary looking at how the British landscape has been depicted over the centuries.,https://ichef.bbci.co.uk/images/ic/1200x675/p09dn5s9.jpg,https://www.bbc.co.uk/iplayer/episode/b01173pk/this-green-and-pleasant-land-the-story-of-british-landscape-painting,"BBC, iPlayer, TV, This Green and Pleasant Land: The Story of British Landscape Painting",documentaries
Tangled Up with Dylan: The Ballad of AJ Weberman,"Documentary chronicling the life, times and crimes of Bob Dylan obsessive AJ Weberman.",https://ichef.bbci.co.uk/images/ic/1200x675/p09htx2m.jpg,https://www.bbc.co.uk/iplayer/episode/b01174k6/tangled-up-with-dylan-the-ballad-of-aj-weberman,"BBC, iPlayer, TV, Tangled Up with Dylan: The Ballad of AJ Weberman",documentaries
Jamie: Drag Queen at 16,"Documentary following the story of teenager Jamie Campbell, who wants to be a drag queen.",https://ichef.bbci.co.uk/images/ic/1200x675/p07jjbnk.jpg,https://www.bbc.co.uk/iplayer/episode/b012p4kc/jamie-drag-queen-at-16,"BBC, iPlayer, TV, Jamie: Drag Queen at 16",documentaries
The Impressionists: Painting and Revolution - Final Flourish,Waldemar Januszczak takes a closer look at the last years of Impressionism.,https://ichef.bbci.co.uk/images/ic/1200x675/p0bh7jn4.jpg,https://www.bbc.co.uk/iplayer/episode/b013cqpz/the-impressionists-painting-and-revolution-final-flourish,"BBC, iPlayer, TV, The Impressionists: Painting and Revolution, Final Flourish",documentaries
Rick Stein Tastes the Blues,Rick Stein pays homage to the dishes that go hand in hand with Mississippi Delta blues.,https://ichef.bbci.co.uk/images/ic/1200x675/p09w44n4.jpg,https://www.bbc.co.uk/iplayer/episode/b017758n/rick-stein-tastes-the-blues,"BBC, iPlayer, TV, Rick Stein Tastes the Blues",documentaries
New Power Generation: Black Music Legends of the 1980s - 4. Public Enemy: Prophets of Rage,How Public Enemy sold millions preaching pro-black politics to fans of all races.,https://ichef.bbci.co.uk/images/ic/1200x675/p08gd7xq.jpg,https://www.bbc.co.uk/iplayer/episode/b01805m3/new-power-generation-black-music-legends-of-the-1980s-4-public-enemy-prophets-of-rage,"BBC, iPlayer, TV, New Power Generation: Black Music Legends of the 1980s, 4. Public Enemy: Prophets of Rage",documentaries
Great Barrier Reef - 1. Nature's Miracle,Monty Halls examines the complex structure of the Australian coral reef and its wildlife.,https://ichef.bbci.co.uk/images/ic/1200x675/p08zg4jr.jpg,https://www.bbc.co.uk/iplayer/episode/b019851n/great-barrier-reef-1-natures-miracle,"BBC, iPlayer, TV, Great Barrier Reef, 1. Natures Miracle",documentaries
"Putin, Russia and the West - 4. New Start",The inside story of Barack Obama's relationship with the Kremlin.,https://ichef.bbci.co.uk/images/ic/1200x675/p09dhymb.jpg,https://www.bbc.co.uk/iplayer/episode/b01c12sd/putin-russia-and-the-west-4-new-start,"BBC, iPlayer, TV, Putin, Russia and the West, 4. New Start",documentaries
Sex and Sensibility: The Allure of Art Nouveau - 3. Vienna,How Vienna's artists brought their own highly sexed version of art nouveau to the city.,https://ichef.bbci.co.uk/images/ic/1200x675/p0bmr4jl.jpg,https://www.bbc.co.uk/iplayer/episode/b01fd4z2/sex-and-sensibility-the-allure-of-art-nouveau-3-vienna,"BBC, iPlayer, TV, Sex and Sensibility: The Allure of Art Nouveau, 3. Vienna",documentaries
Metalworks! - 3. The Blacksmith's Tale,A look at how the blacksmith created items that both served and embellished society.,https://ichef.bbci.co.uk/images/ic/1200x675/p0bm0hsn.jpg,https://www.bbc.co.uk/iplayer/episode/b01hr877/metalworks-3-the-blacksmiths-tale,"BBC, iPlayer, TV, Metalworks!, 3. The Blacksmiths Tale",documentaries
Indian Ocean with Simon Reeve - 6. Indonesia to Australia,The last leg of Simon Reeve's journey begins in Sumatra and ends in Australia.,https://ichef.bbci.co.uk/images/ic/1200x675/p01hh4qy.jpg,https://www.bbc.co.uk/iplayer/episode/b01jszqk/indian-ocean-with-simon-reeve-6-indonesia-to-australia,"BBC, iPlayer, TV, Indian Ocean with Simon Reeve, 6. Indonesia to Australia",documentaries
Locomotion: Dan Snow's History of Railways - Episode 3,The history of Britain's railways from the late 19th century to the outbreak of WWII.,https://ichef.bbci.co.uk/images/ic/1200x675/p0bn3m1r.jpg,https://www.bbc.co.uk/iplayer/episode/b01qh3z3/locomotion-dan-snows-history-of-railways-episode-3,"BBC, iPlayer, TV, Locomotion: Dan Snows History of Railways, Episode 3",documentaries
Life on Earth - 13. The Compulsive Communicators,David Attenborough looks at how and why humans have come to dominate life on earth.,https://ichef.bbci.co.uk/images/ic/1200x675/p06xk07c.jpg,https://www.bbc.co.uk/iplayer/episode/b01qryj9/life-on-earth-13-the-compulsive-communicators,"BBC, iPlayer, TV, Life on Earth, 13. The Compulsive Communicators",documentaries
Wonders of Life - Original Series: 5. Home,Brian Cox considers what it is about our world that makes it a home for life.,https://ichef.bbci.co.uk/images/ic/1200x675/p01j2zkm.jpg,https://www.bbc.co.uk/iplayer/episode/b01r1znn/wonders-of-life-original-series-5-home,"BBC, iPlayer, TV, Wonders of Life, Original Series: 5. Home",documentaries
Love and Death in City Hall,"The ins and outs of Belfast City Hall's registry of births, marriages and deaths.",https://ichef.bbci.co.uk/images/ic/1200x675/p01j3p43.jpg,https://www.bbc.co.uk/iplayer/episode/b01rdbsm/love-and-death-in-city-hall,"BBC, iPlayer, TV, Love and Death in City Hall",documentaries
Art agus Tomaí san Eoraip - 3. An Chatalóin/Catalonia,Art Hughes and Tomaí Ó Conghaile visit the annual Festa Major in Vilafranca in Catalonia.,https://ichef.bbci.co.uk/images/ic/1200x675/p01l9f6k.jpg,https://www.bbc.co.uk/iplayer/episode/b01s5fcx/art-agus-tomai-san-eoraip-3-an-chataloincatalonia,"BBC, iPlayer, TV, Art agus Tomaí san Eoraip, 3. An Chatalóin/Catalonia",documentaries
Australia with Simon Reeve - Episode 3,Simon travels down the east coast to the cities of Sydney and Melbourne.,https://ichef.bbci.co.uk/images/ic/1200x675/p08r64zf.jpg,https://www.bbc.co.uk/iplayer/episode/b02vfpp2/australia-with-simon-reeve-episode-3,"BBC, iPlayer, TV, Australia with Simon Reeve, Episode 3",documentaries
The A to Z of TV Gardening - Original Series: 22. Letter V,Carol explores subjects that all begin with the letter V.,https://ichef.bbci.co.uk/images/ic/1200x675/p08vr4b7.jpg,https://www.bbc.co.uk/iplayer/episode/b02xd126/the-a-to-z-of-tv-gardening-original-series-22-letter-v,"BBC, iPlayer, TV, The A to Z of TV Gardening, Original Series: 22. Letter V",documentaries
"The Iraq War - 3. It's Hell, Mr President",The final episode tells how the war ended and brings the Iraq story up to date.,https://ichef.bbci.co.uk/images/ic/1200x675/p09djbyd.jpg,https://www.bbc.co.uk/iplayer/episode/b02xdjxv/the-iraq-war-3-its-hell-mr-president,"BBC, iPlayer, TV, The Iraq War, 3. Its Hell, Mr President",documentaries
Rick Stein's German Bite,Rick Stein sets out on a voyage through German cuisine and meets some of his relatives.,https://ichef.bbci.co.uk/images/ic/1200x675/p09wvp21.jpg,https://www.bbc.co.uk/iplayer/episode/b03864gh/rick-steins-german-bite,"BBC, iPlayer, TV, Rick Steins German Bite",documentaries
Growing Up Down's,A group of young actors with Down's syndrome create a touring production of Hamlet.,https://ichef.bbci.co.uk/images/ic/1200x675/p01q0c3w.jpg,https://www.bbc.co.uk/iplayer/episode/b03sc49m/growing-up-downs,"BBC, iPlayer, TV, Growing Up Downs",documentaries
Taisce Shean Uladh - Treasures of Ancient Ulster - Episode 4,Cormac Ó hÁdhmaill explores the history of Ulster.,https://ichef.bbci.co.uk/images/ic/1200x675/p01w4lz1.jpg,https://www.bbc.co.uk/iplayer/episode/b0403wlz/taisce-shean-uladh-treasures-of-ancient-ulster-episode-4,"BBC, iPlayer, TV, Taisce Shean Uladh - Treasures of Ancient Ulster, Episode 4",documentaries
Louis Theroux's LA Stories - 3. Among the Sex Offenders,Louis Theroux spends time in the twilight world of Los Angeles' paroled sex offenders.,https://ichef.bbci.co.uk/images/ic/1200x675/p01v2h4t.jpg,https://www.bbc.co.uk/iplayer/episode/b040qrxw/louis-therouxs-la-stories-3-among-the-sex-offenders,"BBC, iPlayer, TV, Louis Therouxs LA Stories, 3. Among the Sex Offenders",documentaries
How the Wild West Was Won with Ray Mears - 3. Deserts,How the landscapes of America's five great deserts challenged the pioneers' westward push.,https://ichef.bbci.co.uk/images/ic/1200x675/p0bf7xzg.jpg,https://www.bbc.co.uk/iplayer/episode/b045nz9q/how-the-wild-west-was-won-with-ray-mears-3-deserts,"BBC, iPlayer, TV, How the Wild West Was Won with Ray Mears, 3. Deserts",documentaries
Sacred Rivers with Simon Reeve - 3. The Yangtze,"Simon travels along the Yangtze, discovering a revival of religious faith in China.",https://ichef.bbci.co.uk/images/ic/1200x675/p028d4hj.jpg,https://www.bbc.co.uk/iplayer/episode/b04mj989/sacred-rivers-with-simon-reeve-3-the-yangtze,"BBC, iPlayer, TV, Sacred Rivers with Simon Reeve, 3. The Yangtze",documentaries
Castles: Britain's Fortified History - 3. Defence of the Realm,"How castle ruins took on a unique appeal, embodying a nostalgia for an age of chivalry.",https://ichef.bbci.co.uk/images/ic/1200x675/p02ddt4z.jpg,https://www.bbc.co.uk/iplayer/episode/b04v85sy/castles-britains-fortified-history-3-defence-of-the-realm,"BBC, iPlayer, TV, Castles: Britains Fortified History, 3. Defence of the Realm",documentaries
The Home That 2 Built - 4. The Nineties and Noughties,A look at the era that saw the biggest lifestyle changes of all - the 1990s and 2000s.,https://ichef.bbci.co.uk/images/ic/1200x675/p02d6fy2.jpg,https://www.bbc.co.uk/iplayer/episode/b04v8znb/the-home-that-2-built-4-the-nineties-and-noughties,"BBC, iPlayer, TV, The Home That 2 Built, 4. The Nineties and Noughties",documentaries
Life Story - 7. The Full Circle,Highlights programme showcasing the most spectacular stories from the series.,https://ichef.bbci.co.uk/images/ic/1200x675/p0276zg5.jpg,https://www.bbc.co.uk/iplayer/episode/b04wtt8r/life-story-7-the-full-circle,"BBC, iPlayer, TV, Life Story, 7. The Full Circle",documentaries
Then Sings My Soul - Episode 3,Marie-Louise Muir concludes her journey into the history of hymn singing.,https://ichef.bbci.co.uk/images/ic/1200x675/p02k3wnm.jpg,https://www.bbc.co.uk/iplayer/episode/b0546s6x/then-sings-my-soul-episode-3,"BBC, iPlayer, TV, Then Sings My Soul, Episode 3",documentaries
Boy George and Culture Club: Karma to Calamity,"Film about Culture Club's 2014 reunion, as they record a new album and tour the UK and US.",https://ichef.bbci.co.uk/images/ic/1200x675/p02kbskm.jpg,https://www.bbc.co.uk/iplayer/episode/b054v27d/boy-george-and-culture-club-karma-to-calamity,"BBC, iPlayer, TV, Boy George and Culture Club: Karma to Calamity",documentaries
India's Frontier Railways - 3. The Samjhauta Express,A look at life on the India-Pakistan cross-border train known as the Samjhauta Express.,https://ichef.bbci.co.uk/images/ic/1200x675/p02m3d39.jpg,https://www.bbc.co.uk/iplayer/episode/b05nhjht/indias-frontier-railways-3-the-samjhauta-express,"BBC, iPlayer, TV, Indias Frontier Railways, 3. The Samjhauta Express",documentaries
Reggie Yates' Extreme - Russia: 3. Teen Model Factory,In 2014 Reggie visited Siberia to meet girls trying to break into the world of modelling.,https://ichef.bbci.co.uk/images/ic/1200x675/p02pnj02.jpg,https://www.bbc.co.uk/iplayer/episode/b05sj8zx/reggie-yates-extreme-russia-3-teen-model-factory,"BBC, iPlayer, TV, Reggie Yates Extreme, Russia: 3. Teen Model Factory",documentaries
Handmade - Wood,"Revealing the complex, time-consuming processes involved in creating a Windsor chair.",https://ichef.bbci.co.uk/images/ic/1200x675/p02q7ky4.jpg,https://www.bbc.co.uk/iplayer/episode/b05tpx1l/handmade-wood,"BBC, iPlayer, TV, Handmade, Wood",documentaries
Britain's Forgotten Slave Owners - 2. The Price of Freedom,David Olusoga traces the propaganda war waged between pro-slavery lobby and abolitionists.,https://ichef.bbci.co.uk/images/ic/1200x675/p02xb6bf.jpg,https://www.bbc.co.uk/iplayer/episode/b063jzdw/britains-forgotten-slave-owners-2-the-price-of-freedom,"BBC, iPlayer, TV, Britains Forgotten Slave Owners, 2. The Price of Freedom",documentaries
A City Dreaming,"A recollection of Derry/Londonderry, written and narrated by the late Gerry Anderson.",https://ichef.bbci.co.uk/images/ic/1200x675/p02znt0b.jpg,https://www.bbc.co.uk/iplayer/episode/b066d0pv/a-city-dreaming,"BBC, iPlayer, TV, A City Dreaming",documentaries
Rollermania: Britain's Biggest Boy Band,"The tale of The Bay City Rollers, five Edinburgh lads who turned the whole world tartan.",https://ichef.bbci.co.uk/images/ic/1200x675/p0322p2w.jpg,https://www.bbc.co.uk/iplayer/episode/b06bbct4/rollermania-britains-biggest-boy-band,"BBC, iPlayer, TV, Rollermania: Britains Biggest Boy Band",documentaries
KKK: The Fight for White Supremacy,"Dan Murdoch meets members of America's most infamous supremacist group, the Ku Klux Klan.",https://ichef.bbci.co.uk/images/ic/1200x675/p08gk98n.jpg,https://www.bbc.co.uk/iplayer/episode/b06fq188/kkk-the-fight-for-white-supremacy,"BBC, iPlayer, TV, KKK: The Fight for White Supremacy",documentaries
Patagonia: Earth's Secret Paradise - 3. Life on the Edge,"This is the story of an awe-inspiring coastline 4,000 miles long.",https://ichef.bbci.co.uk/images/ic/1200x675/p03457qj.jpg,https://www.bbc.co.uk/iplayer/episode/b06gqsqn/patagonia-earths-secret-paradise-3-life-on-the-edge,"BBC, iPlayer, TV, Patagonia: Earths Secret Paradise, 3. Life on the Edge",documentaries
Dames of Classic Drama at the BBC,"The early work of Judi Dench, Maggie Smith, Diana Rigg and Helen Mirren.",https://ichef.bbci.co.uk/images/ic/1200x675/p0bm09nx.jpg,https://www.bbc.co.uk/iplayer/episode/b06nxrv3/dames-of-classic-drama-at-the-bbc,"BBC, iPlayer, TV, Dames of Classic Drama at the BBC",documentaries
Minding Our Language - Episode 2,Tim McGarry looks at Scots from the 18th century through to the present day.,https://ichef.bbci.co.uk/images/ic/1200x675/p037lkd0.jpg,https://www.bbc.co.uk/iplayer/episode/b06q68bw/minding-our-language-episode-2,"BBC, iPlayer, TV, Minding Our Language, Episode 2",documentaries
Coming Oot! A Fabulous History of Gay Scotland,Documentary charting the radically changing attitudes towards Scotland's gay community.,https://ichef.bbci.co.uk/images/ic/1200x675/p07jjc81.jpg,https://www.bbc.co.uk/iplayer/episode/b06qsv9r/coming-oot-a-fabulous-history-of-gay-scotland,"BBC, iPlayer, TV, Coming Oot! A Fabulous History of Gay Scotland",documentaries
Ireland with Simon Reeve - Episode 2,Simon travels from the Giant's Causeway to the stunning Wicklow Mountains.,https://ichef.bbci.co.uk/images/ic/1200x675/p038m49g.jpg,https://www.bbc.co.uk/iplayer/episode/b06rhqmg/ireland-with-simon-reeve-episode-2,"BBC, iPlayer, TV, Ireland with Simon Reeve, Episode 2",documentaries
This World - Three Days of Terror: The Charlie Hebdo Attacks,One-off documentary looking at the attack on satirical magazine Charlie Hebdo.,https://ichef.bbci.co.uk/images/ic/1200x675/p03cw3qq.jpg,https://www.bbc.co.uk/iplayer/episode/b06vkdxw/this-world-three-days-of-terror-the-charlie-hebdo-attacks,"BBC, iPlayer, TV, This World, Three Days of Terror: The Charlie Hebdo Attacks",documentaries
Empire of the Tsars: Romanov Russia with Lucy Worsley - 3. The Road to Revolution,Lucy investigates how the family's grip on Russia unravelled in the years 1825-1918.,https://ichef.bbci.co.uk/images/ic/1200x675/p03f9j9f.jpg,https://www.bbc.co.uk/iplayer/episode/b06wrgzw/empire-of-the-tsars-romanov-russia-with-lucy-worsley-3-the-road-to-revolution,"BBC, iPlayer, TV, Empire of the Tsars: Romanov Russia with Lucy Worsley, 3. The Road to Revolution",documentaries
The Mart - Series 1: 1. Meet the Mart,"Farmer Andrew hopes to get over £2,000 for his prize-winning calf.",https://ichef.bbci.co.uk/images/ic/1200x675/p03dxsk9.jpg,https://www.bbc.co.uk/iplayer/episode/b06xzsxf/the-mart-series-1-1-meet-the-mart,"BBC, iPlayer, TV, The Mart, Series 1: 1. Meet the Mart",documentaries
Facelifts and Fillers,Following the patients and doctors at one of Scotland's busiest cosmetic medicine clinics.,https://ichef.bbci.co.uk/images/ic/1200x675/p03j6s8f.jpg,https://www.bbc.co.uk/iplayer/episode/b070p304/facelifts-and-fillers,"BBC, iPlayer, TV, Facelifts and Fillers",documentaries
Botticelli's Venus: The Making of an Icon,Sam Roddick explores the enduring appeal of Botticelli's masterpiece The Birth of Venus.,https://ichef.bbci.co.uk/images/ic/1200x675/p03hxzjt.jpg,https://www.bbc.co.uk/iplayer/episode/b070sqb0/botticellis-venus-the-making-of-an-icon,"BBC, iPlayer, TV, Botticellis Venus: The Making of an Icon",documentaries
Ar Mo Bhealach Féin - Episode 3,Seán Mac Labhraí experiences the massive cultural event that is the Eisteddfod.,https://ichef.bbci.co.uk/images/ic/1200x675/p03h7b6y.jpg,https://www.bbc.co.uk/iplayer/episode/b0721f1t/ar-mo-bhealach-fein-episode-3,"BBC, iPlayer, TV, Ar Mo Bhealach Féin, Episode 3",documentaries
Inside Obama's White House - 4. The Arc of History,"How Obama got re-elected for a second term and tried to tackle guns, immigration and race.",https://ichef.bbci.co.uk/images/ic/1200x675/p03pdmrh.jpg,https://www.bbc.co.uk/iplayer/episode/b076z4yp/inside-obamas-white-house-4-the-arc-of-history,"BBC, iPlayer, TV, Inside Obamas White House, 4. The Arc of History",documentaries
The Everly Brothers: Harmonies from Heaven,"Film celebrating The Everly Brothers, arguably the world's greatest ever harmony duo.",https://ichef.bbci.co.uk/images/ic/1200x675/p03qv5gl.jpg,https://www.bbc.co.uk/iplayer/episode/b077x1fh/the-everly-brothers-harmonies-from-heaven,"BBC, iPlayer, TV, The Everly Brothers: Harmonies from Heaven",documentaries
Hillsborough,"Account of the Hillsborough disaster, capturing the horror and exposing police failures.",https://ichef.bbci.co.uk/images/ic/1200x675/p03sygmc.jpg,https://www.bbc.co.uk/iplayer/episode/b07bgnkn/hillsborough,"BBC, iPlayer, TV, Hillsborough",documentaries
Groundbreakers - Nesca Robb,Writer and journalist Lesley Riddoch explores the forgotten story of Nesca Robb.,https://ichef.bbci.co.uk/images/ic/1200x675/p03wv4z7.jpg,https://www.bbc.co.uk/iplayer/episode/b07g7wb8/groundbreakers-nesca-robb,"BBC, iPlayer, TV, Groundbreakers, Nesca Robb",documentaries
Inside Porton Down: Britain's Secret Weapons Research Facility,Dr Michael Mosley investigates the secretive and controversial military research base.,https://ichef.bbci.co.uk/images/ic/1200x675/p03z7hmr.jpg,https://www.bbc.co.uk/iplayer/episode/b07hx40t/inside-porton-down-britains-secret-weapons-research-facility,"BBC, iPlayer, TV, Inside Porton Down: Britains Secret Weapons Research Facility",documentaries
Forces of Nature with Brian Cox - 4. The Pale Blue Dot,Professor Brian Cox explains the science behind the colours of the planet.,https://ichef.bbci.co.uk/images/ic/1200x675/p0424xt5.jpg,https://www.bbc.co.uk/iplayer/episode/b07m57mz/forces-of-nature-with-brian-cox-4-the-pale-blue-dot,"BBC, iPlayer, TV, Forces of Nature with Brian Cox, 4. The Pale Blue Dot",documentaries
